Order ID,Sales,Ship Date
CA-2018-142027,369.912,14-04-2018
CA-2017-138527,10.368,17-09-2017
CA-2017-138527,166.84,17-09-2017
CA-2017-138527,15.216,17-09-2017
CA-2017-112158,119.96,04-12-2017
CA-2017-112158,883.92,04-12-2017
CA-2017-112158,46.72,04-12-2017
CA-2017-113887,55.48,07-04-2017
CA-2020-146136,24.448,07-09-2020
US-2020-100048,281.34,24-05-2020
US-2020-100048,307.98,24-05-2020
US-2020-100048,299.97,24-05-2020
CA-2017-153150,19.92,06-07-2017
CA-2017-130092,9.94,14-01-2017
CA-2020-108910,103.056,29-09-2020
CA-2017-104472,59.808,07-06-2017
CA-2017-104472,73.32,07-06-2017
CA-2019-112942,146.82,18-02-2019
CA-2019-142335,1652.94,19-12-2019
CA-2019-142335,296.37,19-12-2019
CA-2017-117429,129.92,13-10-2017
CA-2019-114713,45.584,12-07-2019
CA-2020-144113,17.568,20-09-2020
CA-2020-144113,55.992,20-09-2020
US-2019-150861,182.72,06-12-2019
US-2019-150861,400.032,06-12-2019
US-2019-150861,33.63,06-12-2019
US-2019-150861,542.646,06-12-2019
US-2019-150861,6.3,06-12-2019
CA-2020-131954,242.94,25-01-2020
CA-2020-131954,179.97,25-01-2020
CA-2020-131954,99.696,25-01-2020
CA-2020-131954,27.936,25-01-2020
CA-2020-131954,84.98,25-01-2020
CA-2020-131954,18.72,25-01-2020
CA-2017-132500,49.98,12-09-2017
CA-2017-112326,11.784,08-01-2017
CA-2017-112326,272.736,08-01-2017
CA-2017-112326,3.54,08-01-2017
US-2019-146710,51.52,01-09-2019
US-2019-146710,3.528,01-09-2019
US-2019-146710,4.624,01-09-2019
US-2019-146710,55.168,01-09-2019
CA-2017-124429,567.12,27-05-2017
CA-2017-124429,359.32,27-05-2017
CA-2019-150889,11.992,22-03-2019
CA-2020-126074,58.05,06-10-2020
CA-2020-126074,157.74,06-10-2020
CA-2020-126074,56.98,06-10-2020
CA-2020-126074,2.88,06-10-2020
CA-2019-110499,1199.976,09-04-2019
CA-2018-135272,79.92,12-12-2018
CA-2019-140928,383.438,22-09-2019
CA-2017-106803,24.56,02-01-2018
CA-2017-106803,119.8,02-01-2018
CA-2020-117240,13.128,28-07-2020
CA-2020-133333,22.72,22-09-2020
CA-2018-112319,58.32,05-09-2018
CA-2020-126046,12.39,07-11-2020
CA-2018-114923,107.982,13-02-2018
CA-2017-162775,11.36,15-01-2017
CA-2017-162775,50.94,15-01-2017
CA-2017-162775,646.74,15-01-2017
CA-2017-162775,5.64,15-01-2017
CA-2017-162775,572.58,15-01-2017
CA-2017-106810,310.88,20-05-2017
CA-2019-157245,641.96,24-05-2019
CA-2020-104220,18.28,05-02-2020
CA-2020-104220,207,05-02-2020
CA-2020-104220,32.35,05-02-2020
CA-2020-104220,7.71,05-02-2020
CA-2020-104220,40.3,05-02-2020
CA-2020-104220,34.58,05-02-2020
CA-2017-165974,32.76,06-07-2017
CA-2018-144267,544.008,23-08-2018
CA-2018-144267,59.94,23-08-2018
CA-2018-144267,23.92,23-08-2018
CA-2018-144267,4.28,23-08-2018
US-2018-157014,32.07,06-10-2018
US-2018-157014,24,06-10-2018
US-2018-157014,35.49,06-10-2018
US-2018-157014,47.984,06-10-2018
CA-2018-154921,186.69,28-05-2018
CA-2020-129567,17.456,21-03-2020
CA-2018-154620,348.928,16-12-2018
CA-2018-115938,143.96,30-06-2018
CA-2018-115938,15.42,30-06-2018
CA-2018-115938,43.04,30-06-2018
CA-2018-115938,332.94,30-06-2018
CA-2019-105256,1363.96,20-05-2019
CA-2017-156433,9.96,26-09-2017
CA-2017-156433,21.72,26-09-2017
CA-2020-151428,20.16,26-09-2020
CA-2018-124653,132.79,26-12-2018
CA-2018-124653,12.96,26-12-2018
CA-2018-124653,21.56,26-12-2018
CA-2018-101910,283.92,03-12-2018
CA-2020-105809,22.23,23-02-2020
CA-2020-105809,215.968,23-02-2020
CA-2019-136133,355.32,23-08-2019
CA-2019-115504,12.96,17-03-2019
CA-2020-135783,18.28,24-04-2020
CA-2017-134313,43.176,07-11-2017
CA-2017-134313,1983.968,07-11-2017
CA-2018-140921,28.4,05-02-2018
CA-2018-140921,149.97,05-02-2018
CA-2017-151995,11.52,15-10-2017
CA-2017-151995,1298.55,15-10-2017
CA-2017-151995,213.92,15-10-2017
CA-2017-151995,25.78,15-10-2017
CA-2020-143686,18.28,14-05-2020
CA-2020-143686,1399.93,14-05-2020
CA-2018-106565,51.84,23-03-2018
CA-2019-149370,5.344,19-09-2019
CA-2017-140858,41.472,02-07-2017
CA-2017-140858,3.168,02-07-2017
CA-2017-140858,1228.465,02-07-2017
CA-2017-140858,31.086,02-07-2017
CA-2017-140858,335.52,02-07-2017
CA-2020-101434,239.97,27-06-2020
CA-2020-101434,9.82,27-06-2020
US-2017-102071,67.8,15-05-2017
US-2017-102071,167.97,15-05-2017
CA-2020-126956,35,28-08-2020
CA-2020-126956,37.24,28-08-2020
CA-2020-126956,15.28,28-08-2020
CA-2020-129462,301.96,21-06-2020
CA-2020-129462,180.66,21-06-2020
CA-2020-129462,191.98,21-06-2020
CA-2020-129462,65.99,21-06-2020
CA-2019-165316,35.216,27-07-2019
CA-2019-165316,23.696,27-07-2019
CA-2019-165316,265.475,27-07-2019
US-2017-115987,51.184,13-09-2017
US-2020-156083,9.664,11-11-2020
US-2019-137547,21.072,12-03-2019
CA-2018-100454,60.45,25-11-2018
CA-2018-100454,11.52,25-11-2018
CA-2018-100454,186.048,25-11-2018
CA-2019-161669,37.44,09-11-2019
CA-2019-161669,26.976,09-11-2019
CA-2019-161669,11.36,09-11-2019
CA-2019-161669,14.62,09-11-2019
CA-2018-114300,83.72,17-10-2018
CA-2018-114300,287.94,17-10-2018
CA-2020-107503,48.896,06-01-2020
CA-2017-107755,115.36,12-02-2017
CA-2019-152534,5.16,25-06-2019
CA-2019-152534,38.88,25-06-2019
CA-2019-113747,185.88,04-06-2019
CA-2019-123274,44.46,24-02-2019
CA-2019-123274,242.94,24-02-2019
CA-2017-125612,39.96,08-08-2017
CA-2017-125612,102.3,08-08-2017
CA-2017-125612,21.36,08-08-2017
CA-2020-161984,7.61,15-04-2020
CA-2020-161984,7.16,15-04-2020
CA-2017-133851,7.36,16-06-2017
CA-2017-133851,23.1,16-06-2017
CA-2019-134474,191.472,07-01-2019
CA-2019-134474,5.248,07-01-2019
CA-2019-134474,59.184,07-01-2019
CA-2017-149020,2.89,15-01-2017
CA-2017-149020,51.94,15-01-2017
CA-2019-134362,15.936,02-10-2019
CA-2017-136742,44.91,10-04-2017
CA-2019-158099,1141.47,05-09-2019
CA-2019-158099,280.782,05-09-2019
CA-2018-131128,34.44,20-10-2018
CA-2017-148488,11.36,15-12-2017
CA-2017-148488,106.344,15-12-2017
CA-2020-114636,192.16,29-08-2020
CA-2019-116736,322.59,21-01-2019
CA-2019-116736,29.99,21-01-2019
CA-2019-116736,371.97,21-01-2019
US-2017-158638,5.892,21-09-2017
CA-2020-111689,68.472,02-12-2020
CA-2020-111689,1242.9,02-12-2020
CA-2018-129098,30.84,13-10-2018
US-2020-123463,13.48,23-12-2020
CA-2019-165148,31.4,24-10-2019
CA-2017-134061,17.46,04-05-2017
CA-2018-143602,13.944,28-04-2018
CA-2020-115364,83.76,02-07-2020
CA-2020-150707,37.66,19-10-2020
CA-2017-104976,34.68,16-12-2017
CA-2020-132934,149.95,26-06-2020
CA-2020-132934,51.312,26-06-2020
CA-2020-133256,4.54,27-06-2020
CA-2020-133256,15.92,27-06-2020
CA-2020-133256,543.92,27-06-2020
CA-2019-105494,155.82,12-11-2019
CA-2019-105494,70.008,12-11-2019
CA-2019-140634,15.648,06-10-2019
CA-2017-144407,103.6,15-09-2017
CA-2020-160983,46.96,31-10-2020
US-2019-114622,8.904,12-04-2019
CA-2020-150959,10.44,13-11-2020
CA-2020-150959,18.336,13-11-2020
CA-2020-132353,323.976,17-09-2020
CA-2019-130477,20.04,12-04-2019
CA-2019-130477,64.96,12-04-2019
CA-2019-130477,12.96,12-04-2019
CA-2020-143259,323.136,03-01-2021
CA-2020-143259,90.93,03-01-2021
CA-2020-143259,52.776,03-01-2021
CA-2020-137596,1199.8,07-09-2020
CA-2020-137596,1928.78,07-09-2020
CA-2020-137596,352.38,07-09-2020
CA-2018-133627,22.2,07-06-2018
CA-2020-102519,46.94,29-11-2020
CA-2020-102519,143.73,29-11-2020
US-2017-141215,99.918,21-06-2017
US-2017-141215,797.944,21-06-2017
US-2017-141215,8.568,21-06-2017
CA-2019-165218,149.352,11-03-2019
CA-2019-165218,12.992,11-03-2019
CA-2017-138296,24.56,12-12-2017
CA-2018-111164,85.14,15-04-2018
CA-2018-111164,21.99,15-04-2018
CA-2018-111164,406.6,15-04-2018
CA-2019-149797,841.568,20-09-2019
CA-2017-132962,15.552,16-09-2017
CA-2017-132962,252,16-09-2017
CA-2018-115091,46.2,09-10-2018
CA-2018-115091,28.84,09-10-2018
CA-2020-144932,14.592,17-04-2020
CA-2020-144932,89.856,17-04-2020
CA-2020-144932,13.872,17-04-2020
CA-2020-114216,12.192,06-09-2020
CA-2019-140081,45.056,24-06-2019
CA-2019-140081,29.718,24-06-2019
CA-2019-140081,15.552,24-06-2019
CA-2019-140081,447.696,24-06-2019
US-2020-111745,159.99,06-11-2020
CA-2018-148250,12.96,17-12-2018
CA-2018-148250,134.48,17-12-2018
CA-2019-105760,17.12,20-06-2019
CA-2019-142958,6.096,20-12-2019
CA-2019-142958,1114.272,20-12-2019
CA-2018-120880,32.4,03-06-2018
CA-2018-120880,540.57,03-06-2018
CA-2018-120880,167.76,03-06-2018
US-2018-140200,393.165,28-07-2018
US-2020-110576,516.488,02-12-2020
US-2020-110576,1007.232,02-12-2020
US-2020-110576,2065.32,02-12-2020
US-2020-110576,15.552,02-12-2020
US-2020-110576,25.344,02-12-2020
CA-2020-131156,25.472,07-04-2020
CA-2020-136539,27.168,01-01-2021
CA-2020-136539,78.8528,01-01-2021
CA-2020-119305,173.8,04-12-2020
CA-2020-102414,29.592,18-05-2020
CA-2020-102414,4.752,18-05-2020
CA-2020-102414,15.552,18-05-2020
CA-2018-112571,204.6,22-09-2018
CA-2020-152142,321.568,19-11-2020
CA-2018-160059,6.24,01-12-2018
CA-2019-120859,21.88,04-09-2019
CA-2017-127488,4.608,24-09-2017
CA-2020-135279,9.82,11-04-2020
CA-2020-135279,35.97,11-04-2020
CA-2020-135279,12.96,11-04-2020
CA-2020-135279,191.6,11-04-2020
CA-2020-135279,8.64,11-04-2020
CA-2020-135279,501.81,11-04-2020
CA-2017-115791,127.104,18-01-2017
CA-2017-115791,124.2,18-01-2017
CA-2017-115791,18.588,18-01-2017
CA-2017-115791,30.072,18-01-2017
US-2020-103247,160.93,08-10-2020
US-2020-103247,75.792,08-10-2020
US-2020-100209,1.08,15-07-2020
CA-2020-159366,3059.982,10-01-2020
CA-2019-145499,3.282,31-05-2019
CA-2018-157035,34.02,12-12-2018
CA-2019-144939,599.292,08-10-2019
CA-2017-163419,3.392,14-11-2017
CA-2017-163419,559.984,14-11-2017
CA-2017-163419,603.92,14-11-2017
CA-2020-100314,7.968,05-10-2020
CA-2020-100314,27.968,05-10-2020
CA-2020-100314,336.51,05-10-2020
CA-2018-146829,1.112,10-03-2018
CA-2020-167899,520.05,26-05-2020
CA-2020-167899,17.97,26-05-2020
CA-2018-153549,1166.92,31-03-2018
CA-2019-110023,14.624,11-09-2019
CA-2019-105585,10.23,27-08-2019
CA-2019-105585,154.9,27-08-2019
CA-2017-117639,2715.93,25-05-2017
CA-2017-117639,617.97,25-05-2017
CA-2018-162537,10.67,03-11-2018
CA-2018-162537,36.63,03-11-2018
CA-2018-162537,24.1,03-11-2018
CA-2018-162537,33.11,03-11-2018
CA-2019-155488,44.02,17-11-2019
CA-2018-124891,2309.65,31-07-2018
CA-2018-124891,1090.782,31-07-2018
CA-2018-124891,19.44,31-07-2018
CA-2018-126445,484.65,31-08-2018
CA-2018-111199,115.296,17-11-2018
CA-2018-105312,7.08,09-11-2018
CA-2018-105312,4.401,09-11-2018
US-2020-106705,44.75,01-01-2021
CA-2020-135034,95.984,03-08-2020
CA-2017-158540,151.72,26-11-2017
CA-2020-118437,155.25,21-06-2020
CA-2020-118437,14.03,21-06-2020
US-2018-126214,1618.37,24-12-2018
US-2018-126214,99.6,24-12-2018
CA-2018-133025,32.4,19-09-2018
CA-2018-108665,13.96,10-07-2018
CA-2018-108665,155.82,10-07-2018
CA-2018-108665,124.95,10-07-2018
CA-2018-108665,601.65,10-07-2018
CA-2018-124450,22.74,03-05-2018
CA-2018-124450,1267.53,03-05-2018
CA-2018-124450,1379.92,03-05-2018
CA-2018-167269,6.208,20-06-2018
CA-2020-106964,11.808,20-12-2020
CA-2019-126529,15.552,13-01-2019
CA-2019-126529,63.312,13-01-2019
CA-2019-126529,15.588,13-01-2019
CA-2017-163552,177.2,15-07-2017
CA-2017-163552,197.97,15-07-2017
CA-2017-163552,854.94,15-07-2017
CA-2017-163552,124.11,15-07-2017
CA-2017-163552,14.4,15-07-2017
CA-2019-109820,15.696,22-11-2019
CA-2019-109820,2.628,22-11-2019
CA-2019-109820,14.427,22-11-2019
CA-2019-113061,86.62,26-04-2019
CA-2018-127418,36.624,14-06-2018
CA-2020-121818,23.968,21-11-2020
CA-2020-121818,28.728,21-11-2020
CA-2019-127670,697.16,24-03-2019
CA-2019-102981,31.86,09-09-2019
CA-2019-102981,722.352,09-09-2019
CA-2020-115651,8.84,12-07-2020
CA-2020-115651,58.464,12-07-2020
CA-2020-152702,254.604,16-10-2020
CA-2019-169103,1363.96,13-03-2019
CA-2019-169103,102.36,13-03-2019
CA-2017-139192,1113.504,01-06-2017
CA-2017-139192,99.99,01-06-2017
US-2018-153500,168.464,05-07-2018
US-2018-153500,6.72,05-07-2018
US-2018-153500,282.888,05-07-2018
CA-2018-110667,11.16,08-04-2018
CA-2018-110667,108.4,08-04-2018
CA-2018-110667,82.344,08-04-2018
CA-2018-110667,9.088,08-04-2018
CA-2020-167150,19.936,17-12-2020
CA-2020-167150,65.568,17-12-2020
CA-2019-105284,4.416,01-12-2019
US-2018-125374,107.772,29-03-2018
CA-2018-161263,45.216,21-04-2018
CA-2018-161263,10.416,21-04-2018
CA-2018-161263,7.872,21-04-2018
CA-2018-161263,118.782,21-04-2018
CA-2018-161263,1.448,21-04-2018
CA-2018-161263,55.47,21-04-2018
CA-2019-157686,194.848,02-10-2019
US-2020-139955,1.744,30-09-2020
US-2018-150161,25.176,29-07-2018
CA-2018-144652,19.46,26-11-2018
CA-2019-152814,29.472,02-05-2019
CA-2020-106943,8.64,19-11-2020
CA-2019-134348,6.27,19-11-2019
CA-2019-134348,4.368,19-11-2019
CA-2019-134348,31.984,19-11-2019
CA-2019-161781,40.88,30-09-2019
CA-2020-132521,119.96,25-09-2020
CA-2020-132521,31.44,25-09-2020
CA-2020-132521,6.88,25-09-2020
CA-2018-110016,19.92,04-12-2018
CA-2018-110016,1106.91,04-12-2018
US-2019-143819,836.592,05-03-2019
US-2019-143819,26.38,05-03-2019
US-2019-143819,362.92,05-03-2019
US-2019-143819,4899.93,05-03-2019
CA-2019-167584,6.48,12-08-2019
CA-2019-166163,71.976,20-08-2019
CA-2019-166163,3.15,20-08-2019
CA-2020-158407,31.984,10-06-2020
CA-2020-158407,71.984,10-06-2020
CA-2018-143490,120.15,13-12-2018
CA-2018-143490,219.184,13-12-2018
CA-2018-165085,28.9,31-12-2018
CA-2018-165085,355.96,31-12-2018
CA-2020-160423,348.208,26-01-2020
CA-2020-160423,35.784,26-01-2020
CA-2017-159338,447.84,28-06-2017
CA-2019-107216,7.04,17-06-2019
CA-2019-107216,8.73,17-06-2019
CA-2019-107216,29.29,17-06-2019
CA-2019-107216,8.64,17-06-2019
US-2020-145863,2.694,27-04-2020
US-2020-145863,2.934,27-04-2020
CA-2019-112340,22.92,27-10-2019
US-2019-110156,100.704,24-11-2019
US-2019-110156,2.328,24-11-2019
US-2019-110156,10.78,24-11-2019
US-2019-110156,58.368,24-11-2019
US-2019-110156,40.968,24-11-2019
US-2019-110156,71.96,24-11-2019
US-2019-110156,10.368,24-11-2019
US-2019-110156,1.192,24-11-2019
CA-2020-140585,46.672,23-12-2020
CA-2020-140585,119.833,23-12-2020
CA-2020-140585,119.98,23-12-2020
CA-2019-144855,6.3,24-07-2019
CA-2018-142755,279.9,08-09-2018
CA-2018-142755,619.95,08-09-2018
CA-2018-142755,4.36,08-09-2018
CA-2018-142755,15.28,08-09-2018
US-2017-147627,699.93,26-01-2017
US-2017-147627,22.96,26-01-2017
US-2017-147627,38.6,26-01-2017
US-2017-147627,6.63,26-01-2017
US-2017-147627,23.34,26-01-2017
US-2017-147627,1067.94,26-01-2017
CA-2018-105970,10.16,07-03-2018
CA-2018-105970,101.88,07-03-2018
CA-2019-112102,343.92,16-04-2019
CA-2019-112102,40.99,16-04-2019
CA-2019-112102,63.9,16-04-2019
US-2019-114776,19.44,07-12-2019
US-2019-134908,124.608,09-06-2019
US-2019-134908,7.56,09-06-2019
US-2019-148803,85.224,11-12-2019
CA-2019-152170,287.52,15-11-2019
CA-2019-152170,37.68,15-11-2019
CA-2019-152170,19.98,15-11-2019
CA-2019-152170,20.58,15-11-2019
CA-2019-152170,17.38,15-11-2019
CA-2017-146969,204.6,03-10-2017
CA-2017-146969,8.72,03-10-2017
CA-2017-146969,6.48,03-10-2017
CA-2017-146969,686.32,03-10-2017
CA-2017-146969,62.18,03-10-2017
CA-2018-112452,644.076,04-04-2018
CA-2018-112452,5.84,04-04-2018
CA-2018-112452,12.76,04-04-2018
CA-2018-112452,10.95,04-04-2018
CA-2018-112452,599.98,04-04-2018
CA-2018-113971,8.352,14-05-2018
CA-2019-160395,3.64,06-01-2020
CA-2019-160395,159.768,06-01-2020
CA-2017-136567,122.48,21-12-2017
CA-2017-136567,2244.48,21-12-2017
CA-2017-136567,62.31,21-12-2017
CA-2017-136567,455.1,21-12-2017
CA-2019-149314,195.184,07-07-2019
CA-2020-147039,362.94,04-07-2020
CA-2020-147039,11.54,04-07-2020
CA-2017-126522,53.94,05-09-2017
CA-2017-127964,9.99,08-03-2017
CA-2017-127964,125.76,08-03-2017
CA-2017-127964,25.32,08-03-2017
CA-2017-117709,46.8,08-05-2017
CA-2018-125416,447.93,02-11-2018
CA-2020-145226,109.48,10-12-2020
CA-2020-145226,272.94,10-12-2020
CA-2020-145226,19.44,10-12-2020
CA-2020-145226,31.92,10-12-2020
US-2017-100279,22.38,14-03-2017
CA-2017-158064,16.52,25-04-2017
US-2018-104430,5.176,26-10-2018
CA-2018-132080,50.112,25-08-2018
CA-2019-161207,27.93,03-09-2019
CA-2017-120243,11.56,30-12-2017
CA-2019-113621,172.5,05-12-2019
CA-2019-113621,179.97,05-12-2019
CA-2019-168081,258.696,27-04-2019
CA-2017-128146,1322.93,25-06-2017
CA-2017-128146,3.76,25-06-2017
CA-2020-138779,21.744,15-01-2020
CA-2020-138779,7.92,15-01-2020
CA-2017-127131,12.096,30-11-2017
CA-2017-127131,485.88,30-11-2017
CA-2017-127131,25.92,30-11-2017
CA-2017-127131,197.58,30-11-2017
CA-2020-117212,81.92,28-02-2020
CA-2020-117212,889.536,28-02-2020
CA-2020-117212,892.224,28-02-2020
CA-2020-117212,223.92,28-02-2020
CA-2020-117212,23.12,28-02-2020
US-2018-130519,15.552,15-09-2018
US-2018-130519,15.712,15-09-2018
US-2018-130519,24.672,15-09-2018
US-2018-130519,55.968,15-09-2018
CA-2019-130946,431.928,12-04-2019
CA-2019-130946,95.984,12-04-2019
CA-2019-130946,1088.792,12-04-2019
CA-2019-114727,544.008,24-07-2019
CA-2019-114727,1.872,24-07-2019
CA-2019-114727,854.352,24-07-2019
CA-2019-114727,593.568,24-07-2019
CA-2019-114727,338.04,24-07-2019
CA-2020-133235,271.96,04-08-2020
CA-2019-137050,11.21,18-07-2019
CA-2019-137050,9.144,18-07-2019
CA-2019-137050,14.07,18-07-2019
CA-2019-137050,41.86,18-07-2019
CA-2019-137050,8.544,18-07-2019
CA-2019-137050,579.136,18-07-2019
US-2020-118087,141.372,13-09-2020
US-2020-118087,3.036,13-09-2020
US-2020-118087,4.503,13-09-2020
US-2020-118087,4.672,13-09-2020
US-2020-118087,95.88,13-09-2020
US-2020-118087,17.024,13-09-2020
US-2020-118087,258.696,13-09-2020
US-2020-118087,1931.958,13-09-2020
CA-2017-110184,249.75,16-07-2017
CA-2017-110184,255.936,16-07-2017
CA-2019-126004,113.79,05-12-2019
CA-2019-126004,78.15,05-12-2019
CA-2019-126004,1.728,05-12-2019
CA-2019-126004,40.56,05-12-2019
CA-2019-126004,182.94,05-12-2019
CA-2019-126004,193.86,05-12-2019
CA-2020-100013,15.28,11-11-2020
CA-2020-100013,8.73,11-11-2020
CA-2020-100013,5.68,11-11-2020
CA-2018-132570,2.78,02-11-2018
CA-2018-132570,79.96,02-11-2018
CA-2019-153682,839.988,01-06-2019
CA-2019-144344,47.952,28-10-2019
CA-2019-144344,37.425,28-10-2019
CA-2019-144344,63.968,28-10-2019
CA-2019-144344,165.048,28-10-2019
CA-2017-127012,12.35,15-08-2017
CA-2017-127012,40.97,15-08-2017
CA-2017-127012,22.96,15-08-2017
CA-2019-128727,22,04-09-2019
US-2019-162859,398.352,22-02-2019
US-2019-162859,8.72,22-02-2019
CA-2020-133641,48.69,21-05-2020
CA-2017-168494,764.688,14-12-2017
CA-2017-168494,3610.848,14-12-2017
CA-2017-168494,254.9745,14-12-2017
CA-2020-115602,38.82,24-12-2020
CA-2020-115602,1141.938,24-12-2020
CA-2020-115602,1704.56,24-12-2020
CA-2020-115602,3.2,24-12-2020
CA-2018-154956,1099.96,09-07-2018
CA-2020-144638,5.248,14-03-2020
CA-2020-144638,35.91,14-03-2020
CA-2020-144638,6.696,14-03-2020
CA-2020-144638,43.872,14-03-2020
US-2019-168620,27.882,28-12-2019
US-2019-168620,540.048,28-12-2019
US-2019-168620,255.68,28-12-2019
CA-2020-117079,863.88,27-10-2020
US-2019-144393,17.616,04-11-2019
CA-2020-105053,17.472,09-07-2020
CA-2019-155992,69.9,02-10-2019
CA-2019-155992,41.85,02-10-2019
CA-2020-110380,6.57,07-09-2020
US-2017-167738,142.86,29-12-2017
US-2017-167738,292.272,29-12-2017
CA-2020-121412,29.328,27-09-2020
CA-2020-100426,12.48,08-06-2020
US-2019-103646,102.336,26-04-2019
US-2019-103646,48.792,26-04-2019
US-2019-103646,44.848,26-04-2019
CA-2019-119186,10.368,26-05-2019
CA-2019-119186,388.43,26-05-2019
CA-2019-119186,14.352,26-05-2019
CA-2019-119186,63.992,26-05-2019
CA-2019-148698,86.352,07-05-2019
CA-2017-163293,32.97,11-09-2017
CA-2017-163293,83.88,11-09-2017
CA-2019-160815,278.4,06-09-2019
CA-2020-122154,15.12,11-04-2020
CA-2020-122154,17.43,11-04-2020
CA-2020-122154,251.64,11-04-2020
US-2018-149692,2.772,12-12-2018
CA-2019-119445,14.9,03-07-2019
CA-2018-124268,15.48,08-07-2018
CA-2019-154711,39.88,26-11-2019
CA-2019-154711,12.192,26-11-2019
CA-2019-154711,20.82,26-11-2019
CA-2019-163384,13.216,12-11-2019
CA-2019-163384,32.4,12-11-2019
CA-2018-101707,32.94,01-09-2018
CA-2018-101707,114.2,01-09-2018
CA-2018-101707,3.08,01-09-2018
CA-2018-138898,845.728,29-05-2018
CA-2020-115427,13.904,03-01-2021
CA-2020-115427,20.72,03-01-2021
CA-2019-134425,114.95,12-12-2019
CA-2018-121391,26.96,07-10-2018
CA-2019-137043,572.76,25-12-2019
CA-2019-137043,286.38,25-12-2019
CA-2018-115847,61.96,24-09-2018
US-2020-126179,23.99,07-07-2020
US-2020-126179,287.97,07-07-2020
CA-2019-101966,419.944,16-07-2019
CA-2019-141397,46.76,21-06-2019
CA-2019-141397,17.712,21-06-2019
CA-2019-141397,21.78,21-06-2019
CA-2019-141397,161.94,21-06-2019
CA-2019-141397,161.568,21-06-2019
CA-2019-141082,3.69,13-12-2019
CA-2019-141082,122.12,13-12-2019
US-2019-134488,155.372,01-10-2019
CA-2019-145919,38.88,23-12-2019
CA-2019-145919,183.84,23-12-2019
CA-2019-145919,579.3,23-12-2019
CA-2020-157651,14.2,14-12-2020
CA-2017-160773,575.92,05-07-2017
CA-2017-160773,5.184,05-07-2017
CA-2020-167703,5.229,08-02-2020
CA-2020-167703,285.552,08-02-2020
CA-2020-121804,72.8,08-03-2020
CA-2020-162635,10.816,10-10-2020
CA-2017-107153,46.26,03-10-2017
US-2017-117058,17.46,30-05-2017
CA-2018-120439,51.072,18-06-2018
CA-2019-128258,11.34,01-04-2019
CA-2020-106033,87.92,18-10-2020
CA-2019-142762,37.05,27-05-2019
CA-2020-127705,2.97,06-06-2020
CA-2020-127705,27.44,06-06-2020
CA-2017-122567,1.08,21-02-2017
CA-2017-122567,7.96,21-02-2017
CA-2017-121664,140.736,10-05-2017
CA-2019-122133,552.56,23-05-2019
US-2020-123281,25.11,07-04-2020
CA-2020-100524,29.78,02-04-2020
CA-2020-100524,677.58,02-04-2020
